QUSNBJAOOMFDIB-UHFFFAOYSA-N,0.014027644,-0.021376658,,7.883
CHSPMZWZNFDUDE-UHFFFAOYSA-N,0.119064376,-0.21534826,,9.505
MTJVUMGKHCIMJL-UHFFFAOYSA-N,0.052991875,-0.12896213,,8.003
NURQLCJSMXZBPC-UHFFFAOYSA-N,0.040958468,-0.10129386,,8.039
JWVNPUBYKCSIKR-UHFFFAOYSA-N,0.05715581,-0.10162158,,7.239
HCIBTBXNLVOFER-UHFFFAOYSA-N,0.06692541,-0.096842036,,8.172
RDOWQLZANAYVLL-UHFFFAOYSA-N,0.057539072,-0.09821986,,7.217
CVQUWLDCFXOXEN-UHFFFAOYSA-N,0.08279542,-0.116430715,,7.572
SHOJXDKTYKFBRD-UHFFFAOYSA-N,0.042114098,-0.11001415,,5.761
HVTICUPFWKNHNG-UHFFFAOYSA-N,0.04446303,-0.042881686,,2.0
NODGRWCMFMEGJH-UHFFFAOYSA-N,0.06011357,-0.10462676,,5.839
WDFQBORIUYODSI-UHFFFAOYSA-N,0.052526847,-0.10314222,,4.077
CPWSNJSGSXXVLD-CHIWXEEVSA-N,0.022707663,-0.06806378,,3.64
SYBYTAAJFKOIEJ-UHFFFAOYSA-N,0.043843996,-0.10404682,,5.634
BNWQEHYYXTVKOF-UHFFFAOYSA-N,0.071903594,-0.11372804,,7.004
NEKCOKJRDOPRSK-UHFFFAOYSA-N,0.053539116,-0.13080178,,6.304
XULIXFLCVXWHRF-UHFFFAOYSA-N,0.013596672,-0.053398132,,5.839
FUCOMWZKWIEKRK-UHFFFAOYSA-N,0.036264274,-0.049183056,,2.4
SWIMPUZQSVMCCL-UHFFFAOYSA-N,0.05622366,-0.13194698,,8.594
JBTWLSYIZRCDFO-UHFFFAOYSA-N,0.052878313,-0.12378992,,4.928
DXVVZIGSMCTRDV-UHFFFAOYSA-N,0.11625107,-0.21305376,,8.861
KFDVPJUYSDEJTH-UHFFFAOYSA-N,0.049229518,-0.09334363,,7.394
BYEAHWXPCBROCE-UHFFFAOYSA-N,0.10842504,-0.028729673,,0.927
BZLVMXJERCGZMT-UHFFFAOYSA-N,0.024164945,-0.08374441,,5.706
IRNRNPNZAKHEAW-UHFFFAOYSA-N,0.06826628,-0.10149124,,4.528
ATDGTVJJHBUTRL-UHFFFAOYSA-N,0.08118781,-0.07237355,,3.484
MCTWTZJPVLRJOU-UHFFFAOYSA-N,0.0673541,-0.110104255,,9.061
UKROGNGFIXLRHI-UHFFFAOYSA-N,0.049811333,-0.13620146,,7.08
IMNIMPAHZVJRPE-UHFFFAOYSA-N,0.014195511,-0.041633833,,8.923
PJGSXYOJTGTZAV-UHFFFAOYSA-N,0.03958788,-0.10548146,,5.728
VVBLNCFGVYUYGU-UHFFFAOYSA-N,0.0503273,-0.1137278,,7.35
FRGXNJWEDDQLFH-UHFFFAOYSA-N,0.04136038,-0.09765091,,7.416
CTSZPNIMMLSKDV-UHFFFAOYSA-N,0.026601259,-0.074532755,,8.816
ULKWBVNMJZUEBD-UHFFFAOYSA-N,0.04900187,-0.12784515,,8.105
JKOVQYWMFZTKMX-ONEGZZNKSA-N,0.09748912,-0.15950018,,6.328
KKHBRTFQIYIHEI-UHFFFAOYSA-N,0.08534452,-0.09044188,,7.083
OSOIQJGOYGSIMF-UHFFFAOYSA-N,0.040373657,-0.10531837,,5.772
SYEXGNJRYPOUSI-DNSLJTBWSA-N,0.036080986,-0.12348028,,5.417
UIQGEWJEWJMQSL-UHFFFAOYSA-N,0.034896947,-0.10695254,,5.195
AQNQZLOSBFEYBX-LURJTMIESA-N,0.18527725,-0.22857144,,8.201
OQEINIBVOPRVOG-UHFFFAOYSA-N,0.04284343,-0.10061392,,8.599
SMNMEJQTBGWHLI-UHFFFAOYSA-N,0.047788396,-0.10372164,,8.461
ZUOUZKKEUPVFJK-UHFFFAOYSA-N,0.036786225,-0.09237907,,2.678
JIRGTCBOQAJBHY-UHFFFAOYSA-N,0.049691606,-0.13735646,,6.95
LRMLWYXJORUTBG-UHFFFAOYSA-N,0.15397474,-0.19427568,,10.71
RENMDAKOXSCIGH-UHFFFAOYSA-N,0.08022244,-0.05617268,,3.928
IOQPZZOEVPZRBK-UHFFFAOYSA-N,0.01580928,-0.025981437,,8.105
QQZOPKMRPOGIEB-UHFFFAOYSA-N,0.044102464,-0.10450699,,5.684
FJBFPHVGVWTDIP-UHFFFAOYSA-N,0.05406706,-0.025618957,,1.507
OBNCKNCVKJNDBV-UHFFFAOYSA-N,0.04227084,-0.12068985,,5.528
RLSSMJSEOOYNOY-UHFFFAOYSA-N,0.07410234,-0.092243396,,3.09
XWEFKJNJSVXMOD-UHFFFAOYSA-N,0.050193846,-0.110370554,,8.794
HCJXEOFLVIFFDG-UHFFFAOYSA-N,0.054325648,-0.13211362,,8.283
DQWPFSLDHJDLRL-UHFFFAOYSA-N,0.14167827,-0.17745633,,8.781
DWPLEOPKBWNPQV-UHFFFAOYSA-N,0.06606689,-0.09579261,,6.039
FUNXVDFRBZQHKX-UHFFFAOYSA-N,0.07098609,-0.11373316,,6.324
QSNSCYSYFYORTR-UHFFFAOYSA-N,0.047936544,-0.1142301,,4.104
WCFDSGHAIGTEKL-UHFFFAOYSA-N,0.15400161,-0.18036535,,5.95
NQRYJNQNLNOLGT-UHFFFAOYSA-N,0.014885953,-0.037864633,,8.35
BSKHPKMHTQYZBB-UHFFFAOYSA-N,0.041260764,-0.09625709,,7.57
GBCKRQRXNXQQPW-UHFFFAOYSA-N,0.034427106,-0.055070218,,7.328
MVUMJYQUKKUOHO-UHFFFAOYSA-N,0.05028852,-0.13387029,,7.7
UHOVQNZJYSORNB-UHFFFAOYSA-N,0.034257546,-0.097761944,,2.124
VIZNDSYPXQJMCM-UHFFFAOYSA-N,0.055118732,-0.08845275,,3.842
PBMFSQRYOILNGV-UHFFFAOYSA-N,0.051768005,-0.079535894,,6.728
CFPIZMWTMRWZRO-UHFFFAOYSA-N,0.10717946,-0.14942014,,5.061
JIKUXBYRTXDNIY-UHFFFAOYSA-N,0.08437252,-0.11468552,,6.9
LRDFRRGEGBBSRN-UHFFFAOYSA-N,0.05874558,-0.06726683,,5.284
PTTPXKJBFFKCEK-UHFFFAOYSA-N,0.041823655,-0.10288335,,5.439
