LDDOSDVZPSGLFZ-UHFFFAOYSA-N,0.058644988,-0.1581696,,5.55
FLFWJIBUZQARMD-UHFFFAOYSA-N,0.14161932,-0.10549235,,5.817
WCFDSGHAIGTEKL-UHFFFAOYSA-N,0.13690402,-0.20793219,,5.95
WNXJIVFYUVYPPR-UHFFFAOYSA-N,0.076510094,-0.12402535,,4.062
ZOMKCDYJHAQMCU-UHFFFAOYSA-N,0.09659148,-0.16769604,,10.54
GPHQHTOMRSGBNZ-UHFFFAOYSA-N,0.10401765,-0.08418768,,5.395
YMWUJEATGCHHMB-UHFFFAOYSA-N,0.10115943,-0.04983359,,1.957
RLSSMJSEOOYNOY-UHFFFAOYSA-N,0.115514636,-0.11249153,,3.09
PYOKUURKVVELLB-UHFFFAOYSA-N,0.06100845,-0.1267291,,4.284
UEALYGMEMQDEMQ-UHFFFAOYSA-N,0.08625598,-0.18671098,,7.039
JCMZZYSPSGHBNM-UHFFFAOYSA-N,0.07520166,-0.16266854,,6.861
NLPHXWGWBKZSJC-UHFFFAOYSA-N,0.11204437,-0.1224349,,5.217
FUCOMWZKWIEKRK-UHFFFAOYSA-N,0.044634108,-0.053210687,,2.4
IQZZFVDIZRWADY-UHFFFAOYSA-N,0.11119992,-0.13761613,,5.95
YXTROGRGRSPWKL-UHFFFAOYSA-N,0.06287932,-0.18060431,,7.87
XFNJVJPLKCPIBV-UHFFFAOYSA-N,0.05799721,-0.13700143,,8.883
PDLCCNYKIIUWHA-UHFFFAOYSA-N,0.0795306,-0.15089576,,5.75
PWRBCZZQRRPXAB-UHFFFAOYSA-N,0.09153215,-0.10742648,,5.972
OIFBSDVPJOWBCH-UHFFFAOYSA-N,0.05978951,-0.15414213,,5.017
BZLVMXJERCGZMT-UHFFFAOYSA-N,0.040103756,-0.15203032,,5.706
JIHQDMXYYFUGFV-UHFFFAOYSA-N,0.10884149,-0.0909037,,3.773
NMRHCNYNTKGDGB-UHFFFAOYSA-N,0.12938082,-0.191424,,6.083
GBBZLMLLFVFKJM-UHFFFAOYSA-N,0.056309894,-0.023125984,,1.6
YSTPAHQEHQSRJD-VIFPVBQESA-N,0.06619617,-0.16399914,,6.137
ASUDFOJKTJLAIK-UHFFFAOYSA-N,0.05949504,-0.13387126,,8.127
