WEEGYLXZBRQIMU-UHFFFAOYSA-N,0.014087629,-0.095179565,,6.13
BRLQWZUYTZBJKN-VKHMYHEASA-N,0.067551225,-0.089037694,,4.039
DMBHHRLKUKUOEG-UHFFFAOYSA-N,0.030936727,-0.06287269,,3.24
CZPWVGJYEJSRLH-UHFFFAOYSA-N,0.05415084,-0.062294114,,5.439
VYHVQEYOFIYNJP-UHFFFAOYSA-N,0.073649,-0.07150775,,4.684
OCGXPFSUJVHRHA-UHFFFAOYSA-N,0.055300742,-0.12211292,,8.194
SKECXRFZFFAANN-UHFFFAOYSA-N,0.059627358,-0.08299572,,5.395
YMBSJQHEFLROIX-UHFFFAOYSA-N,0.06649402,-0.09571364,,6.899
DACIGVIOAFXPHW-CDECOKDKSA-N,0.03042701,-0.09665512,,5.95
BNLLHLUAOXAUNQ-UHFFFAOYSA-N,0.075562365,-0.08619602,,5.595
WPYMKLBDIGXBTP-UHFFFAOYSA-N,0.06268974,-0.117633,,4.944
XEJIHKUDPINBCS-UHFFFAOYSA-N,0.094384655,-0.08709659,,7.083
XQABVLBGNWBWIV-UHFFFAOYSA-N,0.056569137,-0.06893006,,7.794
AHJWSRRHTXRLAQ-UHFFFAOYSA-N,0.039593354,-0.08769356,,4.973
RTJGTTXUCVCPIQ-UHFFFAOYSA-N,0.11418846,-0.19181135,,10.26
AQNQQHJNRPDOQV-UHFFFAOYSA-N,0.022064127,-0.041081313,,2.506
JEJBXIHZMUVILV-QMMMGPOBSA-N,0.009864434,-0.026086567,,3.605
GUVUOGQBMYCBQP-UHFFFAOYSA-N,0.049431764,-0.13215032,,9.261
XRGPFNGLRSIPSA-UHFFFAOYSA-N,0.08791326,-0.093602695,,4.573
LYDRKKWPKKEMNZ-UHFFFAOYSA-N,0.038280632,-0.11934813,,5.217
TVDSBUOJIPERQY-UHFFFAOYSA-N,0.0697335,-0.06673628,,3.708
IMRWILPUOVGIMU-UHFFFAOYSA-N,0.049858816,-0.07855261,,5.35
BGTOWKSIORTVQH-UHFFFAOYSA-N,0.028337985,-0.09156925,,5.884
YRHRIQCWCFGUEQ-UHFFFAOYSA-N,0.06634029,-0.10633852,,5.684
BAVYZALUXZFZLV-UHFFFAOYSA-N,0.021404192,-0.051521167,,7.839
AGSPXMVUFBBBMO-UHFFFAOYSA-N,0.061470307,-0.051117912,,5.906
PHWISQNXPLXQRU-UHFFFAOYSA-N,0.06451096,-0.06266486,,4.173
BATDBURDIROQFJ-SOFGYWHQSA-N,0.058224477,-0.12099525,,7.639
HLDBHWJNZHGZMV-UHFFFAOYSA-N,0.23132412,-0.21555163,,7.6
JIKUXBYRTXDNIY-UHFFFAOYSA-N,0.069177926,-0.10308623,,6.9
AJFDBNQQDYLMJN-UHFFFAOYSA-N,0.046828154,-0.12217835,,8.55
KMSNYNIWEORQDJ-UHFFFAOYSA-N,0.033694617,-0.09350698,,5.15
OPXCUUJACRRYMC-UHFFFAOYSA-N,0.051471993,-0.08888713,,5.328
VMOIPIVQHVFUFO-UHFFFAOYSA-N,0.06854088,-0.07418404,,4.795
GBCKRQRXNXQQPW-UHFFFAOYSA-N,0.021343,-0.08362041,,7.328
FGLBSLMDCBOPQK-UHFFFAOYSA-N,0.091881864,-0.122982144,,3.973
XDJAAZYHCCRJOK-UHFFFAOYSA-N,0.06417199,-0.058498643,,5.217
JCMZZYSPSGHBNM-UHFFFAOYSA-N,0.031971868,-0.09664724,,6.861
HONIICLYMWZJFZ-UHFFFAOYSA-N,0.020415671,-0.06907147,,8.816
RYMBAPVTUHZCNF-UHFFFAOYSA-N,0.051296405,-0.09155319,,6.372
KZTYYGOKRVBIMI-UHFFFAOYSA-N,0.115262024,-0.1915025,,5.75
BHAAPTBBJKJZER-UHFFFAOYSA-N,0.045541845,-0.06908839,,5.297
NSWLMOHUXYULKL-UHFFFAOYSA-N,0.068282574,-0.09831565,,6.983
BNWQEHYYXTVKOF-UHFFFAOYSA-N,0.07381696,-0.11200745,,7.004
QKPVEISEHYYHRH-UHFFFAOYSA-N,0.07275152,-0.08461659,,4.666
PSXLJUKMMIHADB-UHFFFAOYSA-N,0.09067751,-0.112695284,,7.179
LIWAQLJGPBVORC-UHFFFAOYSA-N,0.020394329,-0.06503149,,8.061
CZGCEKJOLUNIFY-UHFFFAOYSA-N,0.077643484,-0.113955356,,3.551
LCGLNKUTAGEVQW-UHFFFAOYSA-N,0.035378218,-0.08279759,,5.077
BUDQDWGNQVEFAC-UHFFFAOYSA-N,0.04311273,-0.06559698,,3.973
OHLUUHNLEMFGTQ-UHFFFAOYSA-N,0.06652826,-0.119264774,,8.172
MNOILHPDHOHILI-UHFFFAOYSA-N,0.04521078,-0.090817675,,6.06
FKNQCJSGGFJEIZ-UHFFFAOYSA-N,0.037532028,-0.06872134,,7.661
ILVXOBCQQYKLDS-UHFFFAOYSA-N,0.058633596,-0.14985152,,8.952
UKROGNGFIXLRHI-UHFFFAOYSA-N,0.032888394,-0.1275801,,7.08
MUUWQYQRBFVTIB-UHFFFAOYSA-N,0.025952555,-0.0781621,,8.7
KAESVJOAVNADME-UHFFFAOYSA-N,0.08154404,-0.08519776,,4.12
KJPRLNWUNMBNBZ-QPJJXVBHSA-N,0.0435761,-0.09717573,,5.572
CQQUWTMMFMJEFE-UHFFFAOYSA-N,0.066467166,-0.111134395,,7.017
JIHQDMXYYFUGFV-UHFFFAOYSA-N,0.06707575,-0.058180578,,3.773
JBYHSSAVUBIJMK-UHFFFAOYSA-N,0.036425516,-0.0833936,,4.697
PMDCZENCAXMSOU-UHFFFAOYSA-N,0.064039014,-0.11897908,,8.15
XTHFKEDIFFGKHM-UHFFFAOYSA-N,0.03741238,-0.07527275,,5.328
NQRYJNQNLNOLGT-UHFFFAOYSA-N,0.018107379,-0.06683348,,8.35
PIICEJLVQHRZGT-UHFFFAOYSA-N,0.024317872,-0.048553027,,8.727
