KYEACNNYFNZCST-UHFFFAOYSA-N,0.030723179999999999,-0.036450360000000001,,-6.1
XJCVRTZCHMZPBD-UHFFFAOYSA-N,0.036737520000000003,-0.056991569999999998,3.0,
HVCFCNAITDHQFX-UHFFFAOYSA-N,0.016633829999999999,-0.039674859999999999,,-6.0
ZWAJLVLEBYIOTI-OLQVQODUSA-N,0.01390283,-0.036803330000000002,,-5.6
PAYRUJLWNCNPSJ-UHFFFAOYSA-N,0.021062060000000001,-0.039189469999999997,2.4,-4.3
SKMUIZHHMAPKIV-UHFFFAOYSA-N,0.014560439999999999,-0.040481299999999998,,-5.3
ILVXOBCQQYKLDS-UHFFFAOYSA-N,0.024208190000000001,-0.053767339999999997,,-9.0
MVUMJYQUKKUOHO-AATRIKPKSA-N,0.027429490000000001,-0.052515630000000001,,
YSTPAHQEHQSRJD-VIFPVBQESA-N,0.01355904,-0.040420379999999999,,-6.1
QMKKJBRRKIKWFK-UHFFFAOYSA-N,0.030449940000000002,-0.047707529999999998,2.9,
OUMGIYIBWRLOAF-UHFFFAOYSA-N,0.016824189999999999,-0.02991214,,-6.2
XIFJZJPMHNUGRA-UHFFFAOYSA-N,0.037507260000000001,-0.058460760000000001,2.9,
VJXRKZJMGVSXPX-UHFFFAOYSA-N,0.014908630000000001,-0.039202340000000002,,-7.4
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,0.033298420000000002,-0.027353639999999999,3.8,-2.9
LHNPDXSWOZFOAO-UHFFFAOYSA-N,0.0645955,-0.0161472,,
FKNQCJSGGFJEIZ-UHFFFAOYSA-N,0.01519649,-0.039515450000000001,,-7.7
RTZZCYNQPHTPPL-UHFFFAOYSA-N,0.048086959999999998,-0.055970909999999999,4.6,
PYEHNKXDXBNHQQ-UHFFFAOYSA-N,0.028644510000000001,-0.044348659999999998,3.9,
NXXYKOUNUYWIHA-UHFFFAOYSA-N,0.029999580000000001,-0.027218760000000002,3.0,
LDDOSDVZPSGLFZ-UHFFFAOYSA-N,0.01572517,-0.044585380000000001,,-5.6
UQFQONCQIQEYPJ-UHFFFAOYSA-N,0.025944149999999999,-0.037541320000000003,,-7.1
JTPZTKBRUCILQD-UHFFFAOYSA-N,0.026192489999999999,-0.047976209999999998,3.2,
YVXHZKKCZYLQOP-UHFFFAOYSA-N,0.026401569999999999,-0.026371780000000001,1.9,-2.7
SQNZJJAZBFDUTD-UHFFFAOYSA-N,0.010182,-0.019768609999999999,,-2.7
LFSXCDWNBUNEEM-UHFFFAOYSA-N,0.025977299999999998,-0.048739490000000003,,-7.4
BAYGVMXZJBFEMB-UHFFFAOYSA-N,0.04912118,-0.028858169999999999,4.3,
YVBMXGVGOLXFFS-UHFFFAOYSA-N,0.021167439999999999,-0.043099850000000002,,-6.4
MBLHLTGHXCTWAO-UHFFFAOYSA-N,0.032771509999999997,-0.054828290000000002,2.7,
VAJCYQHLYBTSHG-UHFFFAOYSA-N,0.016255189999999999,-0.050024760000000001,,-7.4
XTGOWLIKIQLYRG-UHFFFAOYSA-N,0.034180639999999998,-0.02005463,,-2.0
LSCYTCMNCWMCQE-UHFFFAOYSA-N,0.027258830000000001,-0.041421489999999998,,-9.0
JACMPVXHEARCBO-UHFFFAOYSA-N,0.01338778,-0.03871521,,-7.9
REYJJPSVUYRZGE-UHFFFAOYSA-N,0.0194872,-0.017628390000000001,,-8.1
JNELGWHKGNBSMD-UHFFFAOYSA-N,0.018444539999999999,-0.039623029999999997,,-6.1
LSXWFXONGKSEMY-UHFFFAOYSA-N,0.0092345759999999995,-0.033824699999999999,,-3.4
WTKZEGDFNFYCGP-UHFFFAOYSA-N,0.038406099999999999,-0.035731930000000002,3.6,
ZWEHNKRNPOVVGH-UHFFFAOYSA-N,0.01943692,-0.039308910000000002,,-5.6
HXQHRUJXQJEGER-UHFFFAOYSA-N,0.025535639999999998,-0.040326720000000003,,-6.6
QGZKDVFQNNGYKY-UHFFFAOYSA-N,0.017541890000000001,-0.03779565,3.1,-6.8
CELKOWQJPVJKIL-UHFFFAOYSA-N,0.02224493,-0.031712730000000001,,-6.1
HJOVHMDZYOCNQW-UHFFFAOYSA-N,0.01394336,-0.041043540000000003,,-6.9
MHDVGSVTJDSBDK-UHFFFAOYSA-N,0.010655410000000001,-0.051279379999999999,,-4.6
DXYPGMZJNUIZMU-UHFFFAOYSA-N,0.02094178,-0.029909089999999999,2.2,
OGRAOKJKVGDSFR-UHFFFAOYSA-N,0.031842820000000001,-0.024250379999999998,3.5,
QJUBWCXHSCFIHV-UHFFFAOYSA-N,0.035611259999999999,-0.040786509999999998,,-8.0
PFCHFHIRKBAQGU-UHFFFAOYSA-N,0.017259030000000002,-0.037822769999999999,,-5.6
WURBFLDFSFBTLW-UHFFFAOYSA-N,0.019047640000000001,-0.038871700000000002,,-4.7
PAFZNILMFXTMIY-UHFFFAOYSA-N,0.01426646,-0.039715350000000003,,-8.1
GGDYAKVUZMZKRV-UHFFFAOYSA-N,0.031909,-0.03237831,3.0,-4.3
SKBBQSLSGRSQAJ-UHFFFAOYSA-N,0.02404707,-0.035251959999999999,,-5.8
IWDCLRJOBJJRNH-UHFFFAOYSA-N,0.033598969999999999,-0.026714120000000001,3.7,-3.1
CSCPPACGZOOCGX-UHFFFAOYSA-N,0.020571570000000001,-0.039209969999999997,,-5.7
KXKVLQRXCPHEJC-UHFFFAOYSA-N,0.01592176,-0.043094420000000001,,-5.3
IMFACGCPASFAPR-UHFFFAOYSA-N,0.0048636959999999998,-0.032124550000000002,,-6.8
YLQBMQCUIZJEEH-UHFFFAOYSA-N,0.019909630000000001,-0.02972911,,-2.1
HFZKOYWDLDYELC-UHFFFAOYSA-N,0.027643750000000002,-0.05998821,,-4.1
ASHGTJPOSUFTGB-UHFFFAOYSA-N,0.030896469999999999,-0.026742160000000001,3.8,
RIFKADJTWUGDOV-UHFFFAOYSA-N,0.015872799999999999,-0.03895125,,-5.8
GSCLMSFRWBPUSK-VKHMYHEASA-N,0.025307730000000001,-0.043124290000000003,,
LCZUOKDVTBMCMX-UHFFFAOYSA-N,0.019963789999999999,-0.032789749999999999,,
XLYOFNOQVPJJNP-UHFFFAOYSA-N,0.030280789999999998,-0.037360549999999999,2.8,-4.5
VVBLNCFGVYUYGU-UHFFFAOYSA-N,0.01848729,-0.041337980000000003,,-7.3
ASSKVPFEZFQQNQ-UHFFFAOYSA-N,0.038053990000000003,-0.04512306,4.4,
HGCIXCUEYOPUTN-UHFFFAOYSA-N,0.0067568389999999997,-0.013394130000000001,,-1.2
IQZZFVDIZRWADY-UHFFFAOYSA-N,0.025979660000000002,-0.05117712,,-6.0
DMBHHRLKUKUOEG-UHFFFAOYSA-N,0.019589349999999998,-0.037524050000000003,2.7,-3.2
YCOXTKKNXUZSKD-UHFFFAOYSA-N,0.031846779999999998,-0.026586909999999998,3.6,
VSYFZULSKMFUJJ-UHFFFAOYSA-N,0.017250499999999998,-0.046574890000000001,,-8.6
RWRDLPDLKQPQOW-UHFFFAOYSA-N,0.014211990000000001,-0.040830449999999997,,-8.8
PAMJENUKCYUKLC-UHFFFAOYSA-N,0.025784680000000001,-0.053378889999999998,,-6.9
XULIXFLCVXWHRF-UHFFFAOYSA-N,0.0060886589999999997,-0.033012399999999997,,
QZVQQUVWFIZUBQ-UHFFFAOYSA-N,0.02740853,-0.032414690000000003,,-3.7
AUHZEENZYGFFBQ-UHFFFAOYSA-N,0.01052427,-0.020191480000000001,,-2.7
WMYNMYVRWWCRPS-UHFFFAOYSA-N,0.027601669999999998,-0.03224556,1.9,
RDOXTESZEPMUJZ-UHFFFAOYSA-N,0.015921270000000001,-0.028456720000000001,,-3.3
USIUVYZYUHIAEV-UHFFFAOYSA-N,0.012550499999999999,-0.030980580000000001,,-3.1
GPHQHTOMRSGBNZ-UHFFFAOYSA-N,0.02514156,-0.02912814,,-5.4
TUAMRELNJMMDMT-UHFFFAOYSA-N,0.032151520000000003,-0.027102069999999999,3.6,
DKLYDESVXZKCFI-UHFFFAOYSA-N,0.01670174,-0.059651370000000002,,-7.2
