AEKVBBNGWBBYLL-UHFFFAOYSA-N,0.026838609999999999,-0.020885029999999999,,-4.7
JYMNQRQQBJIMCV-UHFFFAOYSA-N,0.032115209999999998,-0.033845920000000002,,-5.8
JHIVVAPYMSGYDF-UHFFFAOYSA-N,0.015510899999999999,-0.035272020000000001,,-6.2
PDLCCNYKIIUWHA-UHFFFAOYSA-N,0.026903159999999999,-0.045840550000000001,,-5.8
RHLIPLVNXYUJQV-UHFFFAOYSA-N,0.021335509999999999,-0.060944039999999998,,-6.6
YSHMQTRICHYLGF-UHFFFAOYSA-N,0.024265970000000001,-0.043641350000000002,,-7.4
JLNGEXDJAQASHD-UHFFFAOYSA-N,0.02395195,-0.058288279999999998,,-7.8
OZNXTQSXSHODFR-CHIWXEEVSA-N,0.01025248,-0.02061814,,
JKTCBAGSMQIFNL-UHFFFAOYSA-N,0.02265619,-0.033559180000000001,,-4.2
MBHINSULENHCMF-UHFFFAOYSA-N,0.02362471,-0.040799380000000003,,-7.9
LFQSCWFLJHTTHZ-UHFFFAOYSA-N,0.020007960000000002,-0.02761914,2.7,-5.2
NRKYWOKHZRQRJR-UHFFFAOYSA-N,0.045765960000000001,-0.032935609999999997,3.4,
GRIXINIGTYIHSN-UHFFFAOYSA-N,0.024690469999999999,-0.057129180000000002,,-6.2
JBIJLHTVPXGSAM-UHFFFAOYSA-N,0.030320880000000001,-0.04784948,2.8,
XFHVEEHRWSWVGA-UHFFFAOYSA-N,0.041296760000000002,-0.048576309999999998,4.0,
LKKHEZBRRGJBGH-UHFFFAOYSA-N,0.049180269999999998,-0.039288879999999998,3.0,
DSWNRHCOGVRDOE-ONEGZZNKSA-N,0.021902319999999999,-0.0407823,,
BNUHAJGCKIQFGE-UHFFFAOYSA-N,0.038670929999999999,-0.061129419999999997,,-4.2
IDJCCRRYIMWLSQ-UHFFFAOYSA-N,0.0271536,-0.057920270000000003,,-7.5
CSVFWMMPUJDVKH-UHFFFAOYSA-N,0.01720468,-0.02462568,,-3.6
RLSSMJSEOOYNOY-UHFFFAOYSA-N,0.033320130000000003,-0.03479811,3.6,-3.1
FHUODBDRWMIBQP-UHFFFAOYSA-N,0.027565699999999999,-0.036573729999999999,,-5.6
VSYFZULSKMFUJJ-UHFFFAOYSA-N,0.021278579999999998,-0.040261100000000001,,-8.6
KYVIFDXEMABEDB-UHFFFAOYSA-N,0.022236079999999998,-0.041073800000000001,,-8.4
YRKCREAYFQTBPV-UHFFFAOYSA-N,0.022531760000000001,-0.027892400000000001,,-5.1
AIDFJGKWTOULTC-UHFFFAOYSA-N,0.033839170000000002,-0.046720999999999999,,-6.4
KRZCOLNOCZKSDF-UHFFFAOYSA-N,0.03517315,-0.037283339999999998,,-4.3
KDISMIMTGUMORD-UHFFFAOYSA-N,0.022173769999999999,-0.041789630000000001,,-8.2
KZNICNPSHKQLFF-UHFFFAOYSA-N,0.028828840000000001,-0.028052810000000001,3.4,
ROSDSFDQCJNGOL-UHFFFAOYSA-N,0.01554445,-0.039761600000000001,,-8.1
JQVDAXLFBXTEQA-UHFFFAOYSA-N,0.01376109,-0.040476089999999999,,-7.9
GNOIPBMMFNIUFM-UHFFFAOYSA-N,0.024791469999999999,-0.08403476,,-10.9
PSHKMPUSSFXUIA-UHFFFAOYSA-N,0.020870969999999999,-0.042171960000000001,,-6.6
ASUDFOJKTJLAIK-UHFFFAOYSA-N,0.015927569999999999,-0.039951609999999999,,-8.1
NWPWRAWAUYIELB-UHFFFAOYSA-N,0.02432989,-0.036332900000000001,,-5.4
MVPPADPHJFYWMZ-UHFFFAOYSA-N,0.019317930000000001,-0.037481199999999999,,-1.8
PAMIQIKDUOTOBW-UHFFFAOYSA-N,0.0077525449999999996,-0.04179298,,-7.7
OXHNLMTVIGZXSG-UHFFFAOYSA-N,0.026362010000000002,-0.06570645,,-3.6
AUQDITHEDVOTCU-UHFFFAOYSA-N,0.0242355,-0.02609467,,-5.4
CLWIJUQLAFJNOF-UHFFFAOYSA-N,0.028425019999999999,-0.052506890000000001,,-6.7
XQAACMFZWHCPPN-UHFFFAOYSA-N,0.02670055,-0.05323696,,-7.2
KXKVLQRXCPHEJC-UHFFFAOYSA-N,0.019690260000000001,-0.03696518,,-5.3
XSJJNRDFIMCZRS-UHFFFAOYSA-N,0.022088759999999999,-0.058929530000000001,,-5.7
KJCVRFUGPWSIIH-UHFFFAOYSA-N,0.034066560000000003,-0.042117290000000002,3.8,
SKMUIZHHMAPKIV-UHFFFAOYSA-N,0.019612689999999999,-0.055898799999999998,,-5.3
XHNTVKASLQLNFM-UHFFFAOYSA-N,0.027231089999999999,-0.044931039999999998,,-9.5
WSLDOOZREJYCGB-UHFFFAOYSA-N,0.018476739999999998,-0.02605828,1.7,-2.4
HMIBQFXWSUBFTG-UHFFFAOYSA-N,0.026170990000000002,-0.047087860000000002,,-7.1
TZIHFWKZFHZASV-UHFFFAOYSA-N,0.036196230000000003,-0.034424469999999999,,-4.5
HJOVHMDZYOCNQW-UHFFFAOYSA-N,0.019630040000000001,-0.03702656,,-6.9
